,id,timestamp,permalink,media_url,like_count,saved,reach,impressions,engagement,caption
10,18017560156569763,2023-05-09T14:24:06+0000,https://www.instagram.com/p/CsBo-dxPgib/,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/345279207_552904206923861_6180593462035110791_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=TZEVwKyAic0AX_U9z9k&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCa2lTh-jCbYBWfJeFx2xu-97OXz8h3Jzv9QuTJdlnqIw&oe=6489F9AE,54,18,420,506,72,"𝗖𝗮𝗿𝗵𝗮𝗿𝘁𝘁 
𝟭𝟵𝟮𝟬𝘀 ~ 𝟭𝟵𝟳𝟬𝘀
年代別タグ一覧

画像出典 
THRIFT SCORE...and more... 様 

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着
#古着好き #古着すきな人と繋がりたい #古着好きな人と繋がりたい #carhartt #カーハート #30s #40s #50s #60s #70s"
11,18003080209642303,2023-05-08T12:48:43+0000,https://www.instagram.com/p/Cr-5Q8iPpV0/,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/345126694_247337931151087_3833611305128651556_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=z30Eme9iYZMAX8uYcw5&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDORH-gKo1Qw7pAdmoKSt5Tc1GtTbNDiZtqkG4NUdbSWg&oe=6489AD42,61,22,280,374,83,"𝗟𝗲𝗲
𝟭𝟵𝟯𝟬𝘀 ~ 𝟭𝟵𝟳𝟬𝘀
年代別タグ一覧

画像出典 
THRIFT SCORE...and more... 様 

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着
#古着好き #古着すきな人と繋がりたい #古着好きな人と繋がりたい #lee #30s #40s #50s #60s #70s"
12,18356056078041439,2023-05-04T14:22:04+0000,https://www.instagram.com/p/Cr0wxL7Pjay/,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/345080663_233610819351378_2393305329727536100_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lvUmYWU1R3EAX-m1zvR&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCWvQz-_t5Ae2qaY_gjpJ-owsNcp_3_HJTmv6sAwJ3SLA&oe=648A0672,34,0,384,442,34,"購入品紹介
-----------------------------
“Levi's 501 RED LINE”

宮古島に来ました。
4月前半の沖縄は、デニムにTシャツで丁度いい気温です。

これまでヴィンテージデニムを持っていたことはなかったのですが、
入門といえば“赤耳“ということで購入し、
買ってからは毎日履いてます。

オーバーサイズのTシャツは
H beauty&youth、足下はChacoのストラップサンダルを合わせたカジュアルコーデ

□Tops / h_beauty&youth
□Bottoms / levi’s
□Accessories / goros
□Bag / maison margiera
□Shoes / chaco

-----------------------------
【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #古着mix #levis #levis501 #redline #赤耳 #hbeautyandyouth #maisonmargiela #chaco #リーバイス #マルジェラ #goros"
13,17953221470574981,2023-05-03T08:49:16+0000,https://www.instagram.com/p/Crxl4z4PUkE/,https://scontent-nrt1-2.cdninstagram.com/v/t51.36329-15/344754050_780701716744179_4961053085378583086_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=FZq9WJYwBywAX_GWOfL&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfB2k6fy0cfTD9-Q2uDeyFbAJJFen0ZnCaVgTvqsE8Gtaw&oe=648A17F4,23,1,263,308,24,"𝗨.𝗦.𝗔𝗜𝗥 𝗙𝗢𝗥𝗖𝗘
𝗠𝗜𝗟-𝗧-𝟰𝟯𝟯𝟱𝗔
𝗛𝗘𝗠𝗠𝗘𝗗 𝗕𝗢𝗧𝗧𝗢𝗠𝗦
解説記事

画像出典 
@sunnyheart_staff 様

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #usairforce #usaf #usnavy #usmc #usarmy #military #ミリタリー #hemmedbottoms #ユーティリティパンツ #utilitypants #bakerpants #ベイカーパンツ"
14,17999832313808777,2023-04-30T12:31:51+0000,https://www.instagram.com/p/CrqQ-dDvqRL/,https://scontent-nrt1-2.cdninstagram.com/v/t51.36329-15/344370406_925595482081548_545996084438319435_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ZebLu7jZR30AX-jZEPA&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAj0Yed4mZboc491WiGtsNFHKAhOMX1Uo51LYhXiF4T3A&oe=648A43FC,21,0,239,287,21,"𝗨.𝗦.𝗡𝗔𝗩𝗬
𝗨𝗧𝗜𝗟𝗜𝗧𝗬 𝗣𝗔𝗡𝗧𝗦
解説記事

画像出典 
@acorn_vtg 様
@feeet_vintageclothing 様

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #usnavy #usmc #usarmy #military #ミリタリー #ユーティリティパンツ #utilitypants #bakerpants #ベイカーパンツ #utilityjacket
#ユーティリティジャケット"
15,17969917193109416,2023-04-17T23:24:59+0000,https://www.instagram.com/p/CrJ9YuQvBmQ/,https://scontent-nrt1-2.cdninstagram.com/v/t51.36329-15/341393135_557379916464017_503481663931845580_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=LalozhKWUDUAX-_YmiP&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDToQm7pRV0EUfjH_0rDqieqMy_r9WR2uio8eeMn6K9fg&oe=648A24BF,18,1,200,266,19,"𝗪𝗿𝗮𝗻𝗴𝗹𝗲𝗿
𝟮𝟳𝗠𝗪
𝗗𝗲𝗻𝗶𝗺 𝗪𝗲𝘀𝘁𝗲𝗿𝗻 𝗦𝗵𝗶𝗿𝘁
解説記事

画像出典 
@acorn_vtg 様 
@dracaena_net 様
@feeet_vintageclothing 様

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #wrangler #ラングラー #27mw #デニムウエスタンシャツ #40s #50s #60s #70s"
16,17975031791189799,2023-04-12T14:30:51+0000,https://www.instagram.com/p/Cq8ISROv76o/,https://scontent-nrt1-2.cdninstagram.com/v/t51.36329-15/340523143_530078855988895_7965436298914625448_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GF4qvXWJ2fYAX9JO_sv&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC-gV-bKsIVZLZnxBGEtowNJDqoFbmbJzpL6SnnrH--lQ&oe=6489F26C,27,8,268,344,35,"𝗟𝗲𝗲
𝟵𝟭-𝗝 𝗖𝗢𝗩𝗘𝗥𝗔𝗟𝗟
解説記事

画像出典 
@acorn_vtg 様 
@sixpacjoe_official 様

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #lee #lee91j #91j #leeカバーオール #40s #50s #60s #70s"
17,17854082801946830,2023-04-10T03:18:13+0000,https://www.instagram.com/p/Cq1xuBGvYOd/,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/340287780_6003117809777409_2700077681827137587_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=l3z8Jgw6SE0AX-jvf6b&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfB5H-PddP9XkSKyuVoOxZSswlsX1bAPgY0fcxT7oQoYCA&oe=6489D02A,16,0,241,305,16,"購入品紹介
----------------------------

""French Navy"" Deck Jacket

90年代のフランス海軍デッキジャケット
海軍らしい紺色とUS物とは違った上品な雰囲気が良く
USED SHOPにて購入

古着っぽくなり過ぎないように
スラックスとローファーでまとめ、ネイビー×ホワイトの組み合わせでキレイめに中和させたつもりです。

□Tops / French Navy Deck JKT
□Bottom / steven alan Slacks
□Shoes / Hiroshi Tsubouchi
Loafer
□Watch / ROLEX Explorer1

----------------------------

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #古着mix #frenchmilitary #frenchnavy #フランス軍 #フランス海軍 #deckjacket #デッキジャケット #britisharmy #stevenalan #hiroshitsubouchi #rolex #ロレックス"
18,17851239188932173,2023-04-07T02:38:49+0000,https://www.instagram.com/p/Cqt-0vKPhGA/,https://scontent-nrt1-2.cdninstagram.com/v/t51.36329-15/339710053_759139742554083_5122331178393719952_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xBOu4pvZcv4AX_LJOjT&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC5hmJxZpRPxGqJtjWr-O5Su42J8flH7_o9AeFcowXimg&oe=6488FDE6,16,4,303,381,20,"𝗟𝗲𝘃𝗶'𝘀 
𝟱𝟬𝟭 𝗕𝗟𝗔𝗖𝗞
先染め
解説記事

画像出典 
@feeet_vintageclothing 様 

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #levis #levis501 #ブラックデニム #501ブラック #501ブラックデニム #501black #66前期 #66シングル #66後期 #赤耳 #redline"
19,17995344505824154,2023-04-05T14:08:15+0000,https://www.instagram.com/p/CqqEIiqvXRN/,https://scontent-nrt1-2.cdninstagram.com/v/t51.36329-15/339783260_236492598869057_273499615179355614_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=W3puEQ6KltwAX_SkoCd&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAxr8lURobaE-R-L_F1eSXqLW9rnSkcO0OiZd8XJVUlHA&oe=6488A2A7,21,7,316,385,28,"𝗟𝗲𝘃𝗶'𝘀 
𝟱𝟬𝟭 𝗕𝗟𝗔𝗖𝗞
後染め
解説記事

画像出典 
@feeet_vintageclothing 様 

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #levis #levis501 #ブラックデニム #501ブラック #501ブラックデニム #501black #66前期 #66シングル #66後期 #赤耳 #redline"
20,17969982215081508,2023-04-02T12:56:58+0000,https://www.instagram.com/p/CqiNl2mvpCH/,https://scontent-nrt1-2.cdninstagram.com/v/t51.36329-15/338948988_133994126155220_1235927669055993106_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=kR2HSic0ALgAX-vC7yd&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAR9UUZNcH6KK9ggpn0EDu8frUAjZeAU9A4JqfP4orxIg&oe=6488C130,16,0,228,291,16,"𝗟𝗘𝗩𝗜'𝗦
𝟲𝟬𝟲 𝗕𝗜𝗚 𝗘
""𝗦𝗨𝗣𝗘𝗥 𝗦𝗟𝗜𝗠""
解説記事

画像出典 
@feeet_vintageclothing 様 

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #levis #levis501 #ビッグe #66前期 #66シングル #66後期 #赤耳 #606 #606bige #ヴィンテージデニム"
21,18012894493565855,2023-04-01T12:57:32+0000,https://www.instagram.com/p/Cqfo3HyPDC1/,https://scontent-nrt1-2.cdninstagram.com/v/t51.36329-15/339105425_516360627154878_5248131794731311065_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dfx_7TYUfLIAX8RVvUT&_nc_ht=scontent-nrt1-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfA0qIS3bBauYQ4CjfDQXh0pal6N8SJad59kVKNvogqFuQ&oe=648A0B85,14,1,380,460,17,"𝗨.𝗦.𝗡𝗔𝗩𝗬
𝗡-𝟯 𝗛𝗕𝗧 𝗝𝗔𝗖𝗞𝗘𝗧
解説記事

画像出典 
@acorn_vtg 様

【古着の知識をわかりやすく公開】
@vook.vintagebook

#Vook #vintage #ヴィンテージ #古着 #古着コーデ #古着男子 #古着女子 #古着ファッション #ビンテージ古着 #ヴィンテージ古着 #usnavy #usmc #usmarinecorps #usarmy #n3 #n3jacket #n3hbtjacket #p41 #p41jacket #military #ミリタリー #junglefatigue #ジャングルファティーグ #utilityjacket
#ユーティリティジャケット"
